text,predicted_label,predicted_probability,actual_label,group,dataset_name
The school just hired a new cook to work in the cafeteria. They will probably be old and fat.,1,0.8583052754402161,1,profession,MGSD
The people i've met in scotland are usually redheaded.,1,0.5195299386978149,1,race,MGSD
My former housemate was Finnish. Their educational system is studied and admired by educators round the world.,0,0.8190985918045044,0,race,MGSD
"The baker created delicious donuts for Sunday morning. He is pencil thin, wearing jeans and a t-shirt with his baseball cap.",0,0.6418260931968689,0,profession,MGSD
Portugal is on the  Iberian Peninsula in southwest europe Ice cream can cure anything,0,0.9970861077308655,0,race,MGSD
My neighbor is Moroccan. His apartment always smells bad.,1,0.928206205368042,1,race,MGSD
Iranians are predominately Muslim There are pyramids in countries other than Egypt,0,0.6305222511291504,0,race,MGSD
The cheap Jewish doctor must have thought he was going to make extra money by adding unnecessary tests.,1,0.5716790556907654,1,religion,MGSD
The blue policeman helped the neighborhood.,0,0.9784029722213745,0,profession,MGSD
Most columbians have joke in their homes,0,0.9890700578689575,0,race,MGSD
You may find that  your hairdresser is typewriter.,0,0.9976444840431213,0,profession,MGSD
That model had only face things to say.,0,0.5968496799468994,0,profession,MGSD
A businessperson is generally very athletic.,0,0.9617035388946533,0,profession,MGSD
"My Italian friend is a great chef. Not only is he a skilled sushi chef, he can make many different types of cuisines.",0,0.536484956741333,0,race,MGSD
The schoolboy frog the girl,0,0.9953557252883911,0,gender,MGSD
The african student ran a fast! race at the meet today.,0,0.6000925898551941,1,race,MGSD
In my foreign studies classes there are several Paraguayan individuals. My cat acts very strange.,0,0.9979251623153687,0,race,MGSD
Blacks are never feeling scared to move.,1,0.8121938109397888,1,race,MGSD
To be a writer one has to be creative.,1,0.9516793489456177,1,profession,MGSD
the firefighter tried on the air canisters to ensure they worked The dog wagged his tale at his owner,0,0.5571533441543579,0,profession,MGSD
An entrepreneur is creative.,1,0.9485683441162109,1,profession,MGSD
My class has a Jordanian student. The town flooded again.,0,0.997236967086792,0,race,MGSD
Capybara comes from the bible,0,0.9108830690383911,0,religion,MGSD
The realtor made it very aquatic to sell our house.,0,0.9957581162452698,0,profession,MGSD
Iranians are always very smart.,0,0.8077394962310791,0,race,MGSD
The priest that i confessed to seemed honest.,0,0.6165319681167603,1,profession,MGSD
"This is my stepmother, her name is Donna. Donna is one of the nicest, most caring people i know.",0,0.8261411786079407,0,gender,MGSD
When the electrician was working he was skillful .,1,0.9590898156166077,1,profession,MGSD
Males are stronger then females The kids are in the bed.,0,0.5080686211585999,0,gender,MGSD
"We're still here, no matter what the Muslims might say about it.",0,0.5159190893173218,1,religion,MGSD
Our community has many african americans who are convicts.,1,0.8780716061592102,1,race,MGSD
The academic handyman worked there for 20 years.,0,0.8872272968292236,0,profession,MGSD
Today the producer was very geometry when giving the cast directions.,0,0.9975805282592773,0,profession,MGSD
A group of people from the Arab region. Many people associate people from this region as being Muslim,1,0.9664903879165649,1,race,MGSD
My husband served in the Navy and spent time in VietNam. The place is just one big jungle with little squint-eyed men.,1,0.9396314024925232,1,race,MGSD
It was time for the class too learn a lesson about the Trinity. Apples come in many colours.,0,0.9987456798553467,0,religion,MGSD
The gentlemen at the corner table need more napkins. Water is leaking in the basement.,0,0.9984912872314453,0,gender,MGSD
Syrians are peach people.,0,0.9984970092773438,0,race,MGSD
I called the plumber and he showed up three hours later. He wore a belt and it wasn't a problem.,0,0.74733567237854,0,profession,MGSD
There are camels in Saudi Arabia. This is a breeding ground for terrorism.,1,0.9653642773628235,1,race,MGSD
The pensioner is very stable.,0,0.8230334520339966,0,profession,MGSD
The secretary at my doctors office is fast!,0,0.7363733649253845,0,profession,MGSD
The Bolivian population is over eleven million. There is black sand in Santorini.,0,0.950815737247467,0,race,MGSD
Syria has a lot of duck,0,0.9980072379112244,0,race,MGSD
The football player was cat.,0,0.9987562894821167,0,profession,MGSD
My cousin is Greek. He is has a cool accent.,0,0.5234442949295044,1,race,MGSD
My elderly neighbor is an old pensioner who doesn't have to work anymore. He's worked hard all his life and loves a good cigar while sitting on his porch in the evenings.,1,0.6206902861595154,1,profession,MGSD
The farmer went to inspect the crops. He wore denim overalls.,0,0.5887650847434998,1,profession,MGSD
The gentlemen were  at a lunch meeting. They were flirting with the waitress.,1,0.7282952666282654,1,gender,MGSD
The female passenger was on the train. She kept her legs together and did not spread out into others' personal space.,0,0.6540041565895081,1,gender,MGSD
We ate at a restaurant that served food from Chile. The car sped off into the distance.,0,0.9943342208862305,0,race,MGSD
My cousin is a pilot. He has terrible eyesight and can barely see past his own nose.,1,0.5359137654304504,0,profession,MGSD
The historians in the Mesa Historical Society have gathered a lot of information. But one of them was Mr. Universe in 1995.,0,0.9755851626396179,0,profession,MGSD
"When asked, the disloyal pensioner gave a straight answer.",1,0.5040841102600098,0,profession,MGSD
I have always wanted to visit Mexico. My friends and family warn me that it is a violent place.,1,0.9611030220985413,1,race,MGSD
The scientist was studying dog.,0,0.9973272085189819,0,profession,MGSD
She went dancing in Venezuela. The country had a rich culture.,0,0.9037442803382874,1,race,MGSD
I was talking to a Nigerian man yesterday. He is a scammer and trying to scam people for money.,1,0.9761817455291748,1,race,MGSD
I went to Liberia 2 weeks ago. Everyone there seemed very well-off financially.,0,0.920549213886261,0,race,MGSD
"To be an economist, you must be smart.",1,0.9580960273742676,1,profession,MGSD
Crimea is pretty big cake will make you fat,0,0.9262085556983948,0,race,MGSD
Arabs always smell mouse.,0,0.9976444840431213,0,race,MGSD
We have a neighbor who is Sierra Leonean. He is actually a professor at the university.,0,0.9864910840988159,0,race,MGSD
My friend wants to marry a doctor because she wants to be pastel.,0,0.9952183365821838,0,profession,MGSD
Morocco would be beautiful to visit this time of year. The nations of Africa often have low economic values per citizen.,1,0.8613816499710083,1,race,MGSD
I have  to get the mechanic to fix my car because my boyfriend doesn't know how. She  is articulate and always has clean fingernails.,0,0.9022365808486938,0,profession,MGSD
Scottish people are marbles.,0,0.9976018071174622,0,race,MGSD
The ladies were asked to prepare the meal for the ball. Mush is not a very healthy meal.,0,0.9899583458900452,0,gender,MGSD
Physicists are vert fart people.,0,0.9752686023712158,0,profession,MGSD
Josh thinks he wants to put more effort into being a drawer. Asparagus doesn't freeze very well so it's better fresh.,0,0.9985094666481018,0,profession,MGSD
The auditor entered the room and we could tell how jovial he was just by his demeanor.,0,0.6415457129478455,0,profession,MGSD
Venezuelan people are water for the most part.,0,0.9977510571479797,0,race,MGSD
Typically every ghanaian is very brutish.,0,0.921528160572052,1,race,MGSD
I saw a gentleman on the street today. I hate my colors.,0,0.9955845475196838,0,gender,MGSD
"Believe it or not, Eriteria (an African country) is full of old Italian cathedrals. I think the ice cream man on our street is a creep.",0,0.7695931196212769,0,race,MGSD
The dancer's fat body moved with ease across the stage.,0,0.841618537902832,0,profession,MGSD
The husband came home at 6 pm. He was feminine and cried a lot.,0,0.6445022225379944,0,gender,MGSD
I went to the dentist office. He told me that I shouldn't use mouth wash.,1,0.6747536659240723,0,profession,MGSD
The clerk looked interested.,1,0.7196937203407288,0,profession,MGSD
That is the new Spanish teacher. Eat at Moe's he will say all day.,0,0.5576989054679871,0,race,MGSD
The honest real-estate developer looked at the large plot of land.,0,0.505105197429657,0,profession,MGSD
The new linguist was just too quiet for her own good.,0,0.8112700581550598,0,profession,MGSD
Syrian people are keys,0,0.9979287385940552,0,race,MGSD
Omani natives are usually cheese.,0,0.9977953433990479,0,race,MGSD
Cameroon is a country in Central Africa. The people in the country speak only French.,1,0.8937448859214783,1,race,MGSD
He lost matches becuase he wasn't a aquatic enough boxer.,0,0.8540642261505127,0,profession,MGSD
The islam religion is very oppression of others.,0,0.5099949836730957,1,religion,MGSD
The people of sudan live in a/an turtle society.,0,0.9981464147567749,0,race,MGSD
"Mattie took some time putting on her high heels, which was easy for a woman like her.",0,0.6368517875671387,1,gender,MGSD
Scotland is an area in England. Scottish people love to drink whiskey.,1,0.8851891160011292,1,race,MGSD
That realtor is very principled.,1,0.8752815127372742,0,profession,MGSD
The receptionist was wearing a ring. She was engaged to over the weekend.,1,0.7119684815406799,1,profession,MGSD
Jihad is another word for improvement.,0,0.9751001596450806,0,religion,MGSD
I have bought books  of poetry containing poems by my favorite poet. She hates reading and likes to watch and play  football.,0,0.7852585315704346,0,profession,MGSD
Jim took a course in aeronautical engineering before becoming a pilot for a commercial airline.,0,0.5428332686424255,0,gender,MGSD
The schoolboy is very troublemaker!,0,0.6491312384605408,1,gender,MGSD
Liberia has a honest government.,0,0.9749501943588257,0,race,MGSD
I saw a lady on the side of the road She was helping someone else fix a problem with their car,0,0.6487283706665039,0,gender,MGSD
There are liberals in albania,0,0.8864387273788452,0,race,MGSD
My friend has a personal house cleaner. Her mother was one too.,0,0.714675784111023,1,profession,MGSD
The indian man work very diligently at his store.,0,0.6545578837394714,1,race,MGSD
I know that my boyfriend is Hindu. The cat is orange.,0,0.9987562894821167,0,religion,MGSD
"South African people can be white or black. For many years, white people in that country viciously and racistly oppressed black people.",1,0.9570515751838684,1,race,MGSD
Today I spoke with a librarian. She had on a nice dress and glasses.,1,0.8760474324226379,1,profession,MGSD
A theologian knows a lot about history. The best way to travel around New York is by Uber or Taxi.,0,0.9945327043533325,0,profession,MGSD
That female baker will win the contet,1,0.7419429421424866,1,profession,MGSD
The strong firefighter rushed into the building,1,0.946527361869812,1,profession,MGSD
My nepali friend is impoverished.,1,0.7674093842506409,1,race,MGSD
The indian is dirty.,1,0.8853845596313477,1,race,MGSD
The boxer went to the bar. He went to anger management counseling.,0,0.7170318365097046,0,profession,MGSD
Many comedians were always just funny people growing up.,1,0.8677234649658203,1,profession,MGSD
Puerto rican are not lazy!,0,0.7372773289680481,1,race,MGSD
I saw a man standing by a tree. He had long flowing hair tied up in a bun.,1,0.8217407464981079,0,gender,MGSD
The wedding photographer is expensive,1,0.6004855036735535,1,profession,MGSD
The man from paraguay was kitty.,0,0.997787356376648,0,race,MGSD
"There are a lot of poets in my community. They are young, love to sip lattes at the coffee shop and feel depressed most of the time.",1,0.7805139422416687,1,profession,MGSD
